venueId,fullName,shortName,capacity,city,country
7308,JYSK Park,JYSK Park,0,Silkeborg,Denmark
7314,Cbus Super Stadium,Cbus Super Stadium,0,Gold Coast,Australia
7327,Mill Farm,Mill Farm,0,Preston,England
7329,Estádio do Clube Desportivo das Aves,Estádio do Clube Desportivo das ,0,Vila das Aves,Portugal
7333,Stadion HNK Rijeka,Stadion HNK Rijeka,0,Rijeka,Croatia
7336,Ion Oblemenco,Ion Oblemenco,0,Craiova,Romania
7349,Estadio Municipal de Burgo de Osma,Estadio Municipal de Burgo de Os,0,Soria,Spain
7357,IMG Academy Soccer Stadium,IMG Academy Soccer Stadium,0,"Bradenton, Florida",USA
7359,Cashman Field,Cashman Field,0,"Las Vegas, Nevada",USA
7361,Marbella Football Center,Marbella Football Center,0,Malaga,Spain
7366,Sportcomplex Zoudenbalch,Sportcomplex Zoudenbalch,0,Utrecht,Netherlands
7376,Riyadh Air Metropolitano,Riyadh Air Metropolitano,0,Madrid,Spain
7377,Stade Alphonse Massamba Débat,Stade Alphonse Massamba Débat,0,Brazzaville,Congo
7378,Stade Prince Moulay Abdallah,Stade Prince Moulay Abdallah,0,Rabat,Morocco
7380,Godswill Akpabio International Stadium,Godswill Akpabio International S,0,Uyo,Nigeria
7381,Estádio Ulrico Mursa,Estádio Ulrico Mursa,0,Santos,none
7395,Estadio Mario Camposeco,Estadio Mario Camposeco,0,none,Guatemala
7400,Unipol Domus,Unipol Domus,0,Cagliari,Italy
7401,Estadio Excelsior,Estadio Excelsior,0,Estadio Nacional Chelato Uclés,Honduras
7403,Estadio Juan Francisco Barraza,Estadio Juan Francisco Barraza,0,none,El Salvador
7404,Estadio Ebal Rodríguez Aguilar,Estadio Ebal Rodríguez Aguilar,0,Guápiles,Costa Rica
7405,Cerro del Espino,Cerro del Espino,0,Madrid,Spain
7407,Municipal de Badalona,Municipal de Badalona,0,Badalona,Spain
7411,Stadio Friuli,Stadio Friuli,0,Udine,Italy
7416,Stade de l'Epopée,Stade de l'Epopée,0,Calais,France
7421,Murrayfield Stadium,Murrayfield Stadium,0,Edinburgh,Scotland
7436,Stade Chahid Hamlaoui,Stade Chahid Hamlaoui,0,Constantine,Algeria
7437,Estádio do Zimpeto,Estádio do Zimpeto,0,Maputo,Mozambique
7439,Stade TP Mazembe,Stade TP Mazembe,0,Lubumbashi,Congo
7440,Stade 5 Juillet 1962,Stade 5 Juillet 1962,0,Algiers,Algeria
7443,Stade Prince Moulay Al Hassan,Stade Prince Moulay Al Hassan,0,Rabat,Morocco
7447,Richards Bay Stadium,Richards Bay Stadium,0,Richards Bay,South Africa
7448,Dumbarton Football Stadium,Dumbarton Football Stadium,0,Dumbarton,Scotland
7450,Stade Omnisports Roumdé Adjia,Stade Omnisports Roumdé Adjia,0,Garoua,Cameroon
7454,Estadio Ofelia Rosenzuaig,Estadio Ofelia Rosenzuaig,0,Buenos Aires,Argentina
7455,Doctores José y Antonio Castiglione,Doctores José y Antonio Castigli,0,Santiago del Estero,Argentina
7459,Sportpark Panhuis,Sportpark Panhuis,0,Veenendaal,Netherlands
7460,De Ebbenhorst,De Ebbenhorst,0,Nijkerk,Netherlands
7463,Sportpark Nieuw Zuid,Sportpark Nieuw Zuid,0,Katwijk,Netherlands
7466,Prins Willem Alexander Sportpark,Prins Willem Alexander Sportpark,0,Veghal,Netherlands
7469,Patriot Candrabaga Stadium,Patriot Candrabaga Stadium,0,Bekasi,Indonesia
7474,Toyota Stadium,Toyota Stadium,0,Toyota Stadium,USA
7475,Estadi Municipal d'Olot,Estadi Municipal d'Olot,0,none,Spain
7478,Luzira Maximum Prisons Stadium,Luzira Maximum Prisons Stadium,0,Kampala,none
7479,Kakyeka Stadium,Kakyeka Stadium,0,Mbarara,Uganda
7480,New Tinto Park,New Tinto Park,0,Glasgow,Scotland
7481,Loch Park,Loch Park,0,none,none
7485,Mercedes-Benz Stadium,Mercedes-Benz Stadium,0,"Atlanta, Georgia",USA
7486,Intility Arena,Intility Arena,0,Oslo,Norway
7487,Dimotiko Athlitiko Kentro Lamias,Dimotiko Athlitiko Kentro Lamias,0,Lamia,Greece
7489,JRD Tata Sports Complex Stadium,JRD Tata Sports Complex Stadium,0,Jamshedpur,India
7490,Sree Kanteerava Stadium,Sree Kanteerava Stadium,0,Bangalore,India
7494,Benito Stirpe,Benito Stirpe,0,Frosinone,Italy
7499,Yongchuan Sports Centre,Yongchuan Sports Centre,0,none,China PR
7504,"Stadion MOSiR, Gdansk","Stadion MOSiR, Gdansk",0,Gdansk,Poland
7507,Estádio Municipal do Fontelo,Estádio Municipal do Fontelo,0,Viseu,Portugal
7514,Cidade do Futebol,Cidade do Futebol,0,Oeiras,Portugal
7519,"King Abdullah II Stadium, Amman","King Abdullah II Stadium, Amman",0,Amman,Jordan
7523,Rajiv Gandhi Stadium,Rajiv Gandhi Stadium,0,Aizawl,India
7524,"Jawaharlal Nehru Stadium, Shillong","Jawaharlal Nehru Stadium, Shillo",0,Meghalaya,India
7526,EMS Stadium,EMS Stadium,0,Kerala,India
7529,G.M.C. Balayogi Athletic Stadium,G.M.C. Balayogi Athletic Stadium,0,Hyderabad,India
7530,Pedro Alves do Nascimento,Pedro Alves do Nascimento,0,"Patrocínio, Minas Gerais",Brazil
7531,Solidarnost Samara Arena,Solidarnost Samara Arena,0,Samara,Russia
7532,Sovcombank Arena,Sovcombank Arena,0,Nizhny Novgorod,Russia
7533,Rostov Arena,Rostov Arena,0,Rostov-on-Don,Russia
7534,Rostec Arena,Rostec Arena,0,Kaliningrad,Russia
7535,Mordovia Arena,Mordovia Arena,0,Saransk,Russia
7536,Volgograd Arena,Volgograd Arena,0,Volgograd,Russia
7545,Stade Marcel-Tribut,Stade Marcel-Tribut,0,Dunkerque,France
7560,Estadio Olímpico de la BUAP,Estadio Olímpico de la BUAP,0,Puebla,Mexico
7574,Municipal Carlos Zamith,Municipal Carlos Zamith,0,Manaus,Brazil
7579,Estadio Cibao Fútbol Club,Estadio Cibao Fútbol Club,0,Santiago,Dominican Republic
7580,Silesian Stadium,Silesian Stadium,0,Chorzow,Poland
7581,Waterford Regional Sports Centre,Waterford Regional Sports Centre,0,Waterford,Republic of Ireland
7582,Estadio Municipal Pérez Zeledón,Estadio Municipal Pérez Zeledón,0,San Isidro de El General,Costa Rica
7583,Estadio José Rafael Fello Meza Ivankovich,Estadio José Rafael Fello Meza I,0,Cartago,Costa Rica
7587,Estadio José Joaquín Colleya Fonseca,Estadio José Joaquín Colleya Fon,0,Estadio Nacional de Costa Rica,Costa Rica
7589,Estadio Verapaz Jose Angel Rossi,Estadio Verapaz Jose Angel Rossi,0,Cobán,Guatemala
7591,Estadio Marquesa de la Ensenada,Estadio Marquesa de la Ensenada,0,San Marcos,Guatemala
7592,Estadio David Cordón Hichos,Estadio David Cordón Hichos,0,Guastatoya,Guatemala
7593,Estadio Municipal Santa Lucía,Estadio Municipal Santa Lucía,0,Malacatán,Guatemala
7596,Estadio Sergio Torres Rivera,Estadio Sergio Torres Rivera,0,Usulután,El Salvador
7597,Estadio Oscar Quiteño,Estadio Oscar Quiteño,0,none,El Salvador
7600,Estadio Dr. Ramón Flores Berríos,Estadio Dr. Ramón Flores Berríos,0,Santa Rosa de Lima,El Salvador
7601,Estádio 11 De Novembro,Estádio 11 De Novembro,0,Estádio 11 de Novembro,Angola
7604,Audi Field,Audi Field,0,"Washington, District of Columbia",USA
7605,BMO Stadium,BMO Stadium,0,"Los Angeles, California",USA
7607,Al-Awwal Park,Al-Awwal Park,0,King Fahd International Stadium,Saudi Arabia
7609,Stade Biesheim,Stade Biesheim,0,none,none
7610,Stade de la Colombière,Stade de la Colombière,0,Epinal,France
7611,Stade Fred Aubert,Stade Fred Aubert,0,Saint-Brieuc,France
7614,Mardan Stadyumu,Mardan Stadyumu,0,Antalya,Türkiye
7617,Estadio Emilio Williams Agasse,Estadio Emilio Williams Agasse,0,Choluteca,Honduras
7619,Kuala Lumpur Football Stadium,Kuala Lumpur Football Stadium,0,Kuala Lumpur,Malaysia
7621,El-Kanemi Stadium,El-Kanemi Stadium,0,Maiduguri,Nigeria
7623,Jos International Stadium,Jos International Stadium,0,Jos,Nigeria
7625,Estadio Municipal Ceibeño Nilmo Edwards,Estadio Municipal Ceibeño Nilmo ,0,La Ceiba,Honduras
7626,Estadio Juan Ramón Brevé Vargas,Estadio Juan Ramón Brevé Vargas,0,Juticalpa,Honduras
7631,Zions Bank Stadium,Zions Bank Stadium,0,"Herriman, Utah",USA
7632,Bukhungu Stadium,Bukhungu Stadium,0,Kakamega,Kenya
7633,Dawu Sports Stadium,Dawu Sports Stadium,0,Accra,Ghana
7634,Crosby Awuah Memorial Stadium,Crosby Awuah Memorial Stadium,0,Aiyinase,Ghana
7635,Ohene Ameyaw Park,Ohene Ameyaw Park,0,Techiman,none
7636,Complejo Deportivo Socialista,Complejo Deportivo Socialista,0,Carabobo,Venezuela
7637,Thung Talay Luang Stadium,Thung Talay Luang Stadium,0,none,Thailand
7638,Ratchaburi Stadium,Ratchaburi Stadium,0,Ratchaburi,Thailand
7640,Chonburi Daikin Stadium,Chonburi Daikin Stadium,0,Chonburi,Thailand
7641,BG Stadium,BG Stadium,0,Pathum Thani,Thailand
7646,PAT Stadium,PAT Stadium,0,Bangkok,Thailand
7649,80th Birthday Stadium,80th Birthday Stadium,0,Nakhon Ratchasima,Thailand
7650,Sam Ao Stadium,Sam Ao Stadium,0,Prachuap Khiri Khan,Thailand
7651,Singha Chiangrai Stadium,Singha Chiangrai Stadium,0,Chiang Rai,Thailand
7653,Selayang Municipal Council Stadium,Selayang Municipal Council Stadi,0,Selangor,none
7654,Transcosmos Stadium Nagasaki,Transcosmos Stadium Nagasaki,0,Nagasaki,Japan
7658,Navy-Marine Corps Memorial Stadium,Navy-Marine Corps Memorial Stadi,0,"Annapolis, Maryland",none
7659,Kuwait Sports Club Stadium,Kuwait Sports Club Stadium,0,Kuwait City,Kuwait
7665,Estadio Municipal de Huanta,Estadio Municipal de Huanta,0,Huánuco,Peru
7666,Estádio Municipal de Albufeira,Estádio Municipal de Albufeira,0,Albufeira,Portugal
7667,Estadio Sierra Nevada,Estadio Sierra Nevada,0,Magdalena,Colombia
7671,Changchun Sports Center Stadium,Changchun Sports Center Stadium,0,Changchun,China PR
7677,Stadionul Ion Oblemenco,Stadionul Ion Oblemenco,0,Craiova,Romania
7681,Sakubva Stadium,Sakubva Stadium,0,Mutare,none
7687,Sultan Hassanal Bolkiah Stadium,Sultan Hassanal Bolkiah Stadium,0,Bandar Seri Begawan,Brunei Darussalam
7689,Jaber Al-Ahmad International Stadium,Jaber Al-Ahmad International Sta,0,Jaber Al-Ahmad International Stadium,Kuwait
7698,Estadio Germán Contreras,Estadio Germán Contreras,0,Cajabamba,Peru
7703,Gelora Bandung Lautan Api Stadium,Gelora Bandung Lautan Api Stadiu,0,Bandung,Indonesia
7704,Segiri Samarinda Stadium,Segiri Samarinda Stadium,0,Samarinda,Indonesia
7705,Gelora Ratu Pamelingan Stadium,Gelora Ratu Pamelingan Stadium,0,Pameskan,Indonesia
7708,Kapten I Wayan Dipta Stadium,Kapten I Wayan Dipta Stadium,0,Bali,Indonesia
7709,Sultan Agung Stadium,Sultan Agung Stadium,0,Bantul,Indonesia
7711,Jatidiri Stadium,Jatidiri Stadium,0,Semarang,Indonesia
7730,Estadio Municipal Chapeltique,Estadio Municipal Chapeltique,0,Chapeltique,El Salvador
7733,Stade Ben Ahmed El Abdi,Stade Ben Ahmed El Abdi,0,El Jadida,Morocco
7746,Keyworth Stadium,Keyworth Stadium,0,"Hamtramck, Michigan",USA
7757,Moch. Soebroto Stadium,Moch. Soebroto Stadium,0,Magelang,none
7759,Estádio do Marítimo,Estádio do Marítimo,0,Funchal,Portugal
7760,MFA Centenary Stadium,MFA Centenary Stadium,0,Ta'Qali,Malta
7762,Municipal Joaquín Muñoz García,Municipal Joaquín Muñoz García,0,Santa Cruz,Chile
7764,Municipal de Leonel Sánchez,Municipal de Leonel Sánchez,0,Santiago de Chile,Chile
7765,Municipal Augusto Rodríguez,Municipal Augusto Rodríguez,0,none,Chile
7766,Jorge Silva Valenzuela,Jorge Silva Valenzuela,0,San Fernando,Chile
7770,Stade Municipal de Berkane,Stade Municipal de Berkane,0,Berkane,Morocco
7778,Bukit Jalil National Stadium,Bukit Jalil National Stadium,0,Kuala Lumpur,Malaysia
7780,Lao National Stadium KM16,Lao National Stadium KM16,0,Vientiene,Laos
7784,Municipal de Puente Alto,Municipal de Puente Alto,0,Santiago,Chile
7793,Silberstadt Arena,Silberstadt Arena,0,Schwaz,Austria
7799,Adokiye Amiesimaka Stadium,Adokiye Amiesimaka Stadium,0,Port Harcourt,Nigeria
7801,Batakan Stadium,Batakan Stadium,0,Balikpapan,none
7802,PTIK Stadium,PTIK Stadium,0,South Jakarta,Indonesia
7814,Gelora Bangkalan Stadium,Gelora Bangkalan Stadium,0,Bangkalan,none
7820,Cacique Diriangén,Cacique Diriangén,0,Diriamba,Nicaragua
7822,Stade Francis-Turcan,Stade Francis-Turcan,0,Martigues,France
7824,President Stadium,President Stadium,0,Kabwe,none
7827,Tottenham Hotspur Stadium,Tottenham Hotspur Stadium,0,London,England
7829,Estadio Municipal El Morón,Estadio Municipal El Morón,0,Puerto Iztapa,Guatemala
7830,Vare Areena TN,Vare Areena TN,0,Kuopion,Finland
7831,Ovcha Kupel Stadium,Ovcha Kupel Stadium,0,Sofia,Bulgaria
7835,Kostanay Central Stadium,Kostanay Central Stadium,0,Kostanay,Kazakhstan
7839,MOL Aréna,MOL Aréna,0,Dunajská Streda,Slovakia
7842,Stade Achilles Hamerell,Stade Achilles Hamerell,0,Luxembourg City,Luxembourg
7846,Marschwegstadion,Marschwegstadion,0,Oldenburg,Germany
7851,"The Oval, Caernarfon","The Oval, Caernarfon",0,Caernarfon,Wales
7858,Balmoral Stadium,Balmoral Stadium,0,Aberdeen,Scotland
7859,Sportpark Het Achterveen,Sportpark Het Achterveen,0,Hattem,Netherlands
7864,Estádio de São Miguel,Estádio de São Miguel,0,Ponta Delgada,Portugal
7869,Estádio do Jamor,Estádio do Jamor,0,Oeiras,Portugal
7874,Leichhardt Oval,Leichhardt Oval,0,Sydney,Australia
7875,Netstrata Jubilee Stadium,Netstrata Jubilee Stadium,0,Sydney,Australia
7881,Estadio Los Cuchumatanes,Estadio Los Cuchumatanes,0,Huehuetenango,none
7883,Marijampoles futbolo arenos stadionas,Marijampoles futbolo arenos stad,0,Marijampole,Lithuania
7886,Chorten Arena,Chorten Arena,0,Bialystok,Poland
7891,Estadio Carlos Ugalde Álvarez,Estadio Carlos Ugalde Álvarez,0,Quesada,Costa Rica
7893,GOR Haji Agus Salim Stadium,GOR Haji Agus Salim Stadium,0,Padang,none
7894,Stade Pierre-Aliker,Stade Pierre-Aliker,0,Stade Pierre-Aliker,Martinique
7895,Estadio Municipal Mariano González,Estadio Municipal Mariano Gonzál,0,Navalcarnero,Spain
7896,Estadio Vicente Sanz,Estadio Vicente Sanz,0,Don Benito,Spain
7898,Estadio Nuevo Ganzábal,Estadio Nuevo Ganzábal,0,La Felguera,Spain
7899,La Constitución,La Constitución,0,Yecla,Spain
7900,Nou Camp de Sa Pobla,Nou Camp de Sa Pobla,0,none,Spain
7905,Kleánthis Vikelídis Stadium,Kleánthis Vikelídis Stadium,0,Thessaloniki,Greece
7906,Theodoros Vardinogiannis Stadium,Theodoros Vardinogiannis Stadium,0,Iraklio,Greece
7907,Daugavas Stadions,Daugavas Stadions,0,Riga,Latvia
7909,Caykur Didi Stadyumu,Caykur Didi Stadyumu,0,Rize,Türkiye
7913,Sportpark Molenbroek,Sportpark Molenbroek,0,Gemert,Netherlands
7918,Sportpark De Vinken,Sportpark De Vinken,0,Bunschoten,Netherlands
7920,Sportpark Pronsenbroek,Sportpark Pronsenbroek,0,Heerlen,Netherlands
7922,Hein Koning Voetbalstadion,Hein Koning Voetbalstadion,0,Volendam,Netherlands
7923,Sportpark Dijkpolder,Sportpark Dijkpolder,0,Maassluis,Netherlands
7924,Sportpark Goed Genoeg,Sportpark Goed Genoeg,0,Amsterdam,Netherlands
7926,Narcís Sala,Narcís Sala,0,Barcelona,Spain
7930,Estadio Farid Richa,Estadio Farid Richa,0,Barquisimeto,none
7931,Polideportivo Valle Aranguren,Polideportivo Valle Aranguren,0,Valle de Aranguren,Spain
7939,MTN Omondi Stadium,MTN Omondi Stadium,0,Kampala,Uganda
7943,Domingos Machado de Lima,Domingos Machado de Lima,0,Santa Catarina,none
7944,Háng Day Stadium,Háng Day Stadium,0,Hanoi,Vietnam
7950,Coles Park,Coles Park,0,Haringey,England
7953,Marcelo Tinoco,Marcelo Tinoco,0,Danlí,none
7958,TRC Polo Ground,TRC Polo Ground,0,Srinagar,India
7959,Hamad bin Khalifa Stadium,Hamad bin Khalifa Stadium,0,Doha,Qatar
7963,Arbour Park,Arbour Park,0,Slough,England
7965,Stade Municipal du Faubourg de Verdun,Stade Municipal du Faubourg de V,0,none,France
7966,Estádio Benito Agnelo Castellano,Estádio Benito Agnelo Castellano,0,Rio Claro,Brazil
7972,Cooperativa de Ahorro y Crédito Mushuc Runa,Cooperativa de Ahorro y Crédito ,0,Ambato,Ecuador
7974,Stade Bauer,Stade Bauer,0,"Saint-Ouen, Paris",France
7982,Sportpark De Westmaat (Spakenburg),Sportpark De Westmaat (Spakenbur,0,Bunschoten,Netherlands
7988,Rio Grande Credit Union Field at Isotopes Park,Rio Grande Credit Union Field at,0,"Albuquerque, New Mexico",USA
7989,AutoZone Park,AutoZone Park,0,"Memphis, Tennessee",USA
7991,Trinity Health Stadium,Trinity Health Stadium,0,"Hartford, Connecticut",USA
7992,Southwest University Park,Southwest University Park,0,"El Paso, Texas",USA
7996,Allianz Field,Allianz Field,0,"Saint Paul, Minnesota",USA
8001,Stade Gilbert Brutus,Stade Gilbert Brutus,0,Perpignan,France
8006,BG Group 4 Eylül Stadyumu,BG Group 4 Eylül Stadyumu,0,Sivas,Turkey
8014,Samuel Ogbemudia Stadium,Samuel Ogbemudia Stadium,0,Benin City,none
8016,Stadium Majlis Perbandaran Manjung,Stadium Majlis Perbandaran Manju,0,Manjung,none
8029,Municipal Villa Ingenio,Municipal Villa Ingenio,0,"El Alto, La Paz.",Bolivia
8030,Eryaman Stadyumu,Eryaman Stadyumu,0,Ankara,Türkiye
8036,Karbala International Stadium,Karbala International Stadium,0,Karbala,Iraq
8037,New York University Abu Dhabi,New York University Abu Dhabi,0,Abu Dhabi,United Arab Emirates
8040,Complejo Deportivo FEDEFUTBOL Plycem,Complejo Deportivo FEDEFUTBOL Pl,0,Alajuela,Costa Rica
8043,Estadio Guillermo Briceño,Estadio Guillermo Briceño,0,Juliaca,Peru
8044,CommBank Stadium,CommBank Stadium,0,Sydney,Australia
8045,Parque Prandi,Parque Prandi,0,Colonia,Uruguay
8052,Bicentenario de Villa Tunari,Bicentenario de Villa Tunari,0,Cochabamba,Bolivia
8059,Estadio Regional de Los Andes,Estadio Regional de Los Andes,0,Trasandino,Chile
8060,Olympisch Stadion,Olympisch Stadion,0,Antwerp,Belgium
8061,Guillermo Guzmán Díaz,Guillermo Guzmán Díaz,0,Rengo,none
8062,Estadio Municipal de Cartagena,Estadio Municipal de Cartagena,0,Cartagena,none
8064,Chuncheon Songam Stadium,Chuncheon Songam Stadium,0,Chuncheon,South Korea
8065,Yongin Citizen Sports Park,Yongin Citizen Sports Park,0,none,Korea Republic
8073,Episcopal Collegiate School,Episcopal Collegiate School,0,"Little Rock, Arkansas",USA
8086,New Suez Stadium,New Suez Stadium,0,Suez,Egypt
8089,Notre Dame University Stadium,Notre Dame University Stadium,0,"Notre Dame, Indiana",USA
8090,UWC Stadium,UWC Stadium,0,Cape Town,none
8107,Jalak Harupat Soreang Stadium,Jalak Harupat Soreang Stadium,0,Bandung,Indonesia
8111,VTB Arena,VTB Arena,0,Moscow,Russia
8113,Stadion Brügglifeld,Stadion Brügglifeld,0,Aarau,Switzerland
8117,Stade D'Honneur Mallemort,Stade D'Honneur Mallemort,0,Mallemort,France
8119,Al Janoub Stadium,Al Janoub Stadium,0,Al Wakrah,Qatar
8121,Puskás Aréna,Puskás Aréna,0,Budapest,Hungary
8129,Nisporeni Stadium,Nisporeni Stadium,0,Nisporeni,Moldova
8131,ASCO Arena,ASCO Arena,0,Baku,Azerbaijan
8137,Sportpark De Vondersweijde,Sportpark De Vondersweijde,0,Oldenzaal,Netherlands
8139,Estadio Santo Domingo de Guzmán,Estadio Santo Domingo de Guzmán,0,Mixco,Guatemala
8140,Inver Park,Inver Park,0,Larne,Northern Ireland
8142,SDM Glass Stadium,SDM Glass Stadium,0,Bridgend,Wales
8147,Estadio Único de Villa Mercedes,Estadio Único de Villa Mercedes,0,San Luis,Argentina
8149,Trening centar Petar Miloševski,Trening centar Petar Miloševski,0,Skopje,North Macedonia
8151,Stadionul Clinceni,Stadionul Clinceni,0,Clinceni,Romania
8154,FC Pinzgau Saalfelden Arena,FC Pinzgau Saalfelden Arena,0,Saalfelden,Austria
8157,Estádio Municipal 22 de Junho,Estádio Municipal 22 de Junho,0,Vila Nova de Famalicão,Portugal
8160,Segra Field,Segra Field,0,"Leesburg, Virginia",USA
8161,Progress with Unity Stadium,Progress with Unity Stadium,0,Manchester,England
8173,Walton Hall Park,Walton Hall Park,0,Liverpool,England
8174,New Central Park,New Central Park,0,none,Scotland
8184,Ashgabat Stadium,Ashgabat Stadium,0,Ashgabat,Turkmenistan
8192,Gelora Bung Karno Madya Stadium,Gelora Bung Karno Madya Stadium,0,Jakarta,Indonesia
8193,Demang Lehman Stadium,Demang Lehman Stadium,0,Martapura,none
8194,Sumpah Pemuda Stadium,Sumpah Pemuda Stadium,0,Bandar Lampung,Indonesia
8195,Baoan Sports Centre Stadium,Baoan Sports Centre Stadium,0,Shenzhen,China PR
8203,Ciudad de Río Cuarto Antonio Candini,Ciudad de Río Cuarto Antonio Can,0,Rio Cuarto,Argentina
8204,Franklin Essed Stadion,Franklin Essed Stadion,0,Franklin Essed Stadion,Suriname
8205,Kayo Stadium,Kayo Stadium,0,Queensland,Australia
8213,AOK Stadion,AOK Stadion,0,Wolfsburg,Germany
8225,Albyn Park,Albyn Park,0,Broxburn,Scotland
8228,Race Course International Stadium,Race Course International Stadiu,0,Colombo,Sri Lanka
8230,Republican Central Stadium,Republican Central Stadium,0,Dushanbe City,Tajikistan
8233,Kabaka Kyabaggu Sports Stadium,Kabaka Kyabaggu Sports Stadium,0,Wakiso,none
8235,Stade du 24 Septembre,Stade du 24 Septembre,0,Bissau,Guinea-Bissau
8236,Stade de Kégué,Stade de Kégué,0,Stade de Kégué,Togo
8238,Francistown Stadium,Francistown Stadium,0,Francistown,Botswana
8242,Samuel Kanyon Doe Sports Complex,Samuel Kanyon Doe Sports Complex,0,Monrovia,Liberia
8249,Solwezi Stadium,Solwezi Stadium,0,Solwezi,none
8250,Aldo Drosina,Aldo Drosina,0,Pula,Croatia
8251,Arena Vera Cruz,Arena Vera Cruz,0,Betim,Brazil
8253,Spoint Insaat Ümraniyespor Stadyumu,Spoint Insaat Ümraniyespor Stady,0,Ümraniye,Turkey
8254,"Stadionul Municipal, Sibiu","Stadionul Municipal, Sibiu",0,Sibiu,Romania
8255,Sportpark Denoek,Sportpark Denoek,0,Hoek,Netherlands
8258,Estadio Municipal Carlos Miranda,Estadio Municipal Carlos Miranda,0,Comayagua,Honduras
8259,Soshanguve Giant Stadium,Soshanguve Giant Stadium,0,Soshanguve,South Africa
8262,Thomson Park,Thomson Park,0,Dundee,Scotland
8265,Sportpark De Bosk,Sportpark De Bosk,0,Harkema,Netherlands
8269,Centro Deportivo Alcalá de Henares,Centro Deportivo Alcalá de Henar,0,Alcalá de Henares,Spain
8270,Estadi Johan Cruyff,Estadi Johan Cruyff,0,Barcelona,Spain
8273,Hocine Aït Ahmed Stadium,Hocine Aït Ahmed Stadium,0,Tizi Ouzou,Algeria
8277,Cyncoed Campus Artificial Pitch,Cyncoed Campus Artificial Pitch,0,Cardiff,Wales
8282,"Panthessaliko, Volos","Panthessaliko, Volos",0,Volos,Greece
8283,Stadion Strelecky Ostrov,Stadion Strelecky Ostrov,0,Ceské Budejovice,Czechia
8291,Sheikh Ali Bin Mohammed Al Khalifa Stadium,Sheikh Ali Bin Mohammed Al Khali,0,Muharraq,Bahrain
8293,Arena Kombetare,Arena Kombetare,0,Tirana,Albania
8294,Kalyani Stadium,Kalyani Stadium,0,Kalyani,India
8296,Estadio Jorge Luis Hirschi,Estadio Jorge Luis Hirschi,0,La Plata,Argentina
8298,Stade Auguste Denise,Stade Auguste Denise,0,San-Pedro,none
8299,Benghazi International Stadium,Benghazi International Stadium,0,Benghazi,Libya
8303,Jorge Luis Hirschi,Jorge Luis Hirschi,0,La Plata,Argentina
8304,Príncipe Felipe,Príncipe Felipe,0,Cáceres,Spain
8310,Nuevo Matapiñonera,Nuevo Matapiñonera,0,San Sebastián de los Reyes,Spain
8315,La Espiguera,La Espiguera,0,Melilla,none
8316,Estadio Eusebio Arce,Estadio Eusebio Arce,0,Escobedo,Spain
8324,Estadio As Eiroas,Estadio As Eiroas,0,Carballo,Spain
8325,Estadio Ruta de la Plata,Estadio Ruta de la Plata,0,Zamora,Spain
8327,Kalinga Stadium,Kalinga Stadium,0,Bhubaneswar,India
8330,Chase Stadium,Chase Stadium,0,"Fort Lauderdale, Florida",USA
8331,Nueva Balastera,Nueva Balastera,0,Palencia,Spain
8334,Stade Cheikha Ould Boïdiya,Stade Cheikha Ould Boïdiya,0,Nouakchott,Mauritania
8338,Alfredao,Alfredao,0,Sao Paulo,Brazil
8349,Stade Paul-Gasser,Stade Paul-Gasser,0,Raon-l'Etape,France
8356,Marden Sports Complex,Marden Sports Complex,0,Adelaide,Australia
8357,No.2 Sportsground,No.2 Sportsground,0,"Newcastle, New South Wales",Australia
8359,Marconi Stadium,Marconi Stadium,0,Sydney,Australia
8360,McKellar Park,McKellar Park,0,Canberra,Australia
8371,Nuevo Vivero,Nuevo Vivero,0,Badajoz,Spain
8375,Likas Stadium,Likas Stadium,0,Kota Kinabalu,Malaysia
8378,Nouste Camp,Nouste Camp,0,Pau,France
8381,Estadio Municipal de Can Misses,Estadio Municipal de Can Misses,0,Eivissa,Spain
8382,Municipal San Jorge,Municipal San Jorge,0,Olanchito,none
8384,Torero Stadium,Torero Stadium,0,"San Diego, California",USA
8385,Patriots Point,Patriots Point,0,"Mount Pleasant, South Carolina",USA
8386,Varberg Energi Arena,Varberg Energi Arena,0,Varberg,Sweden
8388,Estadio Pedro Sancho,Estadio Pedro Sancho,0,Zaragoza,Spain
8390,Lynn Family Stadium,Lynn Family Stadium,0,"Louisville, Kentucky",USA
8394,Estadio Municipal de Quillacollo,Estadio Municipal de Quillacollo,0,Cochabamba,Bolivia
8420,Canarinho,Canarinho,0,Boa Vista,Brazil
8423,Naghsh-e-Jahan Stadium,Naghsh-e-Jahan Stadium,0,Isfahan,Iran
8425,Al-Hamriya Sports Club Stadium,Al-Hamriya Sports Club Stadium,0,"Sharjah, Ajman",United Arab Emirates
8427,Starlight Stadium,Starlight Stadium,0,Langford,Canada
8429,Sultan Ibrahim Stadium,Sultan Ibrahim Stadium,0,"Iskandar Puteri, Johor",Malaysia
8430,Indomilk Arena,Indomilk Arena,0,Tangerang,Indonesia
8432,Estadio Omar Higinio Sperdutti,Estadio Omar Higinio Sperdutti,0,Maipú,Argentina
8433,West Africa Football Academy Sports Complex,West Africa Football Academy Spo,0,Sogakope,none
8437,Caniglia Field,Caniglia Field,0,Omaha,USA
8439,Breese Stevens Field,Breese Stevens Field,0,"Madison, Wisconsin",USA
8445,Estadio Jalisco,Estadio Jalisco,0,Guadalajara,Mexico
